_id,app,appVersion,reviewText,author,date,ratingStars,ArDoc classification,classification,class1,class2,class3,copied to 30each,class4,class5
57893a55819cb7066ab3fdb9,Duck Duck GO,3.0.12,Private secure=great,Michael Day,30/04/16,5,OTHER,,PRIVACY,,,,,
57893a53819cb7066ab3fdb8,Duck Duck GO,3.0.12,Great privacy! Awesome. Definitely the company has a great future. Privacy is indeed taking much concern in recent years. Great work dev. Looking forward for a much light-faster app.,Vamsi Krishna,01/05/16,5,OTHER,,PRIVACY,PERFORMANCE,,,,
57893a51819cb7066ab3fdb4,Duck Duck GO,3.0.12,"Poor performance versus using DDG in browser DuckDuckGo is great to use, but I cannot recommend using the app itself. Web searches are way too slow to process versus using the search engine in Firefox.",Juan Hernandez,02/05/16,2,OTHER,,PERFORMANCE,ERROR,,,,
57893a51819cb7066ab3fdb5,Duck Duck GO,3.0.12,Love,2316 19031910,02/05/16,5,OTHER,,OTHER,,,,,
57893a53819cb7066ab3fdb6,Duck Duck GO,3.0.12,"Amazing But... There is an annoying glitch. Every time I click on a pitcure it asks me which browser to use. And when I hit back somai can get to the pic, it takes a very long time to load. Plzzz fix, and thanks for making this app:)",Daniel Fallon,02/05/16,5,OTHER,,APP USABILITY,ERROR,,,,
57893a53819cb7066ab3fdb7,Duck Duck GO,3.0.12,Awasome,Suresh Mp,02/05/16,5,OTHER,,OTHER,,,,,
57893a51819cb7066ab3fdb3,Duck Duck GO,3.0.12,Yep #1,Bazzio OneZeroOne,03/05/16,5,OTHER,,OTHER,,,,,
57893a50819cb7066ab3fdb2,Duck Duck GO,3.0.12,"Great browser, search app, news reader, link saver... Many different functions in one app w/ a very attractive, modern UI",Tee Wrecka,04/05/16,5,OTHER,,UI,,,,,
57893a50819cb7066ab3fdb0,Duck Duck GO,3.0.12,Do not use this app,sathiya vasan,05/05/16,1,INFORMATION_GIVING,,OTHER,,,,,
57893a50819cb7066ab3fdb1,Duck Duck GO,3.0.12,Ty ty ty ty ty All praise the might duckduckgo. It replaces g$$ gle search. I swear to remain faithful to ddg.,Troy Nall,05/05/16,5,OTHER,,OTHER,,,,,
57893a50819cb7066ab3fdaf,Duck Duck GO,3.0.12,"Best search engine, it need an ad blocker plugin like ghostery to be 5 stars",Marcio Scarpini Jr,06/05/16,4,INFORMATION_GIVING,,LICENSING,,,,,
57893a4e819cb7066ab3fdad,Duck Duck GO,3.0.12,"Great app, but maybe add an option that will only take you to mobile sites. Other then that brilliant app _Ÿ˜_",Emily Lloyd,08/05/16,5,OTHER,,UI,,,,,
57893a4e819cb7066ab3fdae,Duck Duck GO,3.0.12,Doesnt run...,Lloyd Keefe,08/05/16,1,OTHER,,ERROR,,,,,
57893a4e819cb7066ab3fdac,Duck Duck GO,3.0.12,"The Better Search Engine. All companies want to spy on us. Everytime we read an email, browse the web and even search for a website, or a question, someone is watching you. The companies are Google, Microsoft, Facebook and The NSA. They all want to know everything about you. Your daily routine, where you live, etc. DuckDuckGo isn't like that. They're the complete opposite. You should get your privacy and they believe that. Use DuckDuckGo and remain Anonymous.",Mad Hatter,09/05/16,5,OTHER,,PRIVACY,,,,,
57893a4b819cb7066ab3fdab,Duck Duck GO,3.0.12,Best search engine and great browser,Blank Name,10/05/16,5,OTHER,,OTHER,,,,,
57893a4b819cb7066ab3fdaa,Duck Duck GO,3.0.12,"Best Most Amazing search engine Best search engine, doesn't track you while your search, and a nice little news feed too.",Fred Curran,12/05/16,5,OTHER,,PRIVACY,,,,,
57893a49819cb7066ab3fda7,Duck Duck GO,3.0.12,Amazing I use this every single day I had no problems with it,lps preduction,13/05/16,5,INFORMATION_GIVING,,OTHER,,,,,
57893a4b819cb7066ab3fda8,Duck Duck GO,3.0.12,"This app is crap! It has nothing to do with Tor. It doesn't function like Tor, as Tor Browser is one of the fastest browsers around. I went to a site and tried to download a simple Anime. And I couldn't get the screen to enlarge, without it trying to load a toatle dif page.",Tony Martin,13/05/16,1,INFORMATION_GIVING,,ERROR,UI,,,,
57893a4b819cb7066ab3fda9,Duck Duck GO,3.0.12,Deleted... It would probably be great if it ever loaded in under 40 seconds...,Jason Greger,13/05/16,1,INFORMATION_GIVING,,PERFORMANCE,ERROR,,,,
57893a49819cb7066ab3fda6,Duck Duck GO,3.0.12,"Not working, Error no connection is what it keeps saying, I use my Google browser And it works fine so I know it's not my phone connection",Manuel Navarro,14/05/16,3,PROBLEM_DISCOVERY,,ERROR,,,,,
57893a47819cb7066ab3fda2,Duck Duck GO,3.0.12,DuckDuckGo can!!!,Zaria Violet,16/05/16,5,OTHER,,OTHER,,,,,
57893a47819cb7066ab3fda3,Duck Duck GO,3.0.12,Best search engine after google,Yash Gaundalkar,16/05/16,5,OTHER,,OTHER,,,,,
57893a47819cb7066ab3fda4,Duck Duck GO,3.0.12,What a spiffing app Yer its good.,Mike Measor,16/05/16,5,OTHER,,OTHER,,,,,
57893a49819cb7066ab3fda5,Duck Duck GO,3.0.12,Nice Voice search would be a nice add,Maurice V,16/05/16,5,INFORMATION_GIVING,,OTHER,,,,,
57893a47819cb7066ab3fda1,Duck Duck GO,3.0.12,Great I love this because this browser is safe,BaLoCh74,19/05/16,5,OTHER,,OTHER,,,,,
57893a47819cb7066ab3fda0,Duck Duck GO,3.0.12,Informative,Ricardo Phillips,22/05/16,5,OTHER,,OTHER,,,,,
57893a46819cb7066ab3fd9e,Duck Duck GO,3.0.12,Excellent Way to Go I love this browser. Privacy is the way to go...,Jewell Terry,24/05/16,5,OTHER,,PRIVACY,,,,,
57893a46819cb7066ab3fd9f,Duck Duck GO,3.0.12,Amazing Great app guys.and you should improve the speed of net little bit. And living that no problem,sanath kumar,24/05/16,5,OTHER,,PERFORMANCE,,,,,
57893a43819cb7066ab3fd9b,Duck Duck GO,3.0.12,Great one! Works well. No issues encountered,Emmanuel Tloome,25/05/16,5,OTHER,,OTHER,,,,,
57893a46819cb7066ab3fd9c,Duck Duck GO,3.0.12,Loved it! Great app,A Google User,25/05/16,5,OTHER,,OTHER,,,,,
57893a46819cb7066ab3fd9d,Duck Duck GO,3.0.12,Needs a stop button.,Kristijan Jakovijoski,25/05/16,5,OTHER,,UI,,,,,
57893a43819cb7066ab3fd99,Duck Duck GO,3.0.12,Fantastic I won't search without it.,Arnulfo Amaris Pumarejo,27/05/16,5,OTHER,,OTHER,,,,,
57893a43819cb7066ab3fd9a,Duck Duck GO,3.0.12,"Duckduckgo Only one permission, unlike Google and shitbook.",Etienne Copus,27/05/16,5,OTHER,PROTECTION,PRIVACY,,,Y,,
57893a43819cb7066ab3fd98,Duck Duck GO,3.0.12,Great stuff. Love the homepage layout Great app. Feels private. Could you make a widget for Android? That would be much more convenient.,Charlotte Daniels,28/05/16,5,OTHER,,UI,,,,,
57893a40819cb7066ab3fd92,Duck Duck GO,3.0.12,Only just ok Doesn't open multiple tabs like every other browser available. Would rate higher for this feature.,Paul Benitez,29/05/16,2,OTHER,,UI,,,,,
57893a40819cb7066ab3fd93,Duck Duck GO,3.0.12,The best search engine!! I use this on my computer. I has less ads. All around awesome browser.,This Be Nobody Johnson,29/05/16,5,OTHER,,LICENSING,,,,,
57893a40819cb7066ab3fd94,Duck Duck GO,3.0.12,Good for _Ÿ_¶ This app is good if you whant to here your favorite song,SeasicBug 71,29/05/16,5,OTHER,,OTHER,,,,,
57893a42819cb7066ab3fd95,Duck Duck GO,3.0.12,"Great browser, best privacy, lacking in scholarly searches I am very pleased with this app and duckduckgo as a whole. My only concern is that looking up scholarly articles and scientific information outside of wikipedia is a good deal easier on Google. I understand why this is the case and wait patiently for DDG to catch up to Google on this front!",Rob C,29/05/16,4,OTHER,,PRIVACY,,,,,
57893a42819cb7066ab3fd96,Duck Duck GO,3.0.12,AMAZING!!! :-),HoneyBeeTalks,29/05/16,5,OTHER,,OTHER,,,,,
57893a42819cb7066ab3fd97,Duck Duck GO,3.0.12,Butifull serch app and faster,Abhishek Gupta,29/05/16,4,OTHER,,PERFORMANCE,,,,,
57893a3e819cb7066ab3fd8f,Duck Duck GO,3.0.12,Love it! It's one of those few Apps you 'll love to have!,AÎ±__Î±É´Î± PrÎ_yÎ±dÎ±rÑ•Î_É´ee,31/05/16,5,OTHER,,OTHER,,,,,
57893a3e819cb7066ab3fd90,Duck Duck GO,3.0.12,ddg To many commercials /&â‚¬/*;^*^#,Mike S,31/05/16,1,OTHER,,LICENSING,,,,,
57893a40819cb7066ab3fd91,Duck Duck GO,3.0.12,No option of multiple tabs,Tejaswi Kommana,31/05/16,2,OTHER,,UI,,,,,
57893a3e819cb7066ab3fd8d,Duck Duck GO,3.0.12,"The best! It works so well!! I love all of its features. It works so much faster than Google Chrome, which bricks my phone. Honestly, you could leave the app how it is, without any additions or changes and I would STILL love it!",Adam Sorrell,01/06/16,5,OTHER,,PERFORMANCE,,,,,
57893a3e819cb7066ab3fd8e,Duck Duck GO,3.0.12,Best Best app I've tested in a long time,Berrabub,01/06/16,5,OTHER,,OTHER,,,,,
57893a3c819cb7066ab3fd8c,Duck Duck GO,3.0.12,Good one for !bang search Easy to use and customizable,Naveen Karippai,03/06/16,5,OTHER,,APP USABILITY,,,,,
57893a3c819cb7066ab3fd8b,Duck Duck GO,3.0.12,The best The duck makes me feel safe,Regin Thielemann,05/06/16,5,OTHER,,OTHER,,,,,
57893a3c819cb7066ab3fd8a,Duck Duck GO,3.0.12,Cool app!! Just great !!!,James Scott,06/06/16,5,OTHER,,OTHER,,,,,
57893a3b819cb7066ab3fd85,Duck Duck GO,3.0.12,SImilar to Protection Genuinely a lifesaver as it keeps my.internet time absolutely faptastic.,First Last,08/06/16,5,OTHER,,OTHER,,,,,
57893a3b819cb7066ab3fd86,Duck Duck GO,3.0.12,Just fantastic:,M. Gerard,08/06/16,5,OTHER,,OTHER,,,,,
57893a3b819cb7066ab3fd87,Duck Duck GO,3.0.12,best search engine . even tho it technichically only helps stop 3rd party tracking i still spread duckduckgo all the time cuz i think its way better than nothing. and its OPEN SOURCE ! :),Anonymous Anonymous,08/06/16,5,OTHER,,PRIVACY,LICENSING,,,,
57893a3c819cb7066ab3fd88,Duck Duck GO,3.0.12,Great,Nick D,08/06/16,5,OTHER,,OTHER,,,,,
57893a3c819cb7066ab3fd89,Duck Duck GO,3.0.12,D.r Liking it,Darren Randle,08/06/16,5,OTHER,,OTHER,,,,,
57893a38819cb7066ab3fd82,Duck Duck GO,3.0.12,Unbiased Great search engine that actually filters according to popularity and not on what the developers want. I am getting results more similar to day to day conversations instead of an aagenda Works great!,Luka Kos,09/06/16,5,OTHER,,OTHER,,,,,
57893a38819cb7066ab3fd83,Duck Duck GO,3.0.12,Can be trusted Unlike Google who alters results to protect political figures and who knows who else,Finn Eire,09/06/16,5,OTHER,,OTHER,,,,,
57893a3b819cb7066ab3fd84,Duck Duck GO,3.0.12,"@ mad hatter you conveniently left apple,perhaps the most sophisticated covert info gatherer out of your list.",R Che,09/06/16,5,OTHER,,OTHER,,,,,
57893a37819cb7066ab3fd7f,Duck Duck GO,3.0.12,"Use DuckDuckGo, not Google DuckDuckGo will not spy on you like Google does, DuckDuckGo works better than Google with more security and privacy",Oyatulloh Saidahmadov,11/06/16,5,INFORMATION_GIVING,,PRIVACY,,,,,
57893a38819cb7066ab3fd80,Duck Duck GO,3.0.12,Duck Omg the best/works excellent with private lol,Donna Gois,11/06/16,5,OTHER,,PRIVACY,,,,,
57893a38819cb7066ab3fd81,Duck Duck GO,3.0.12,Great browser but... It really need some tabs.,Bon Jonas Guimba,11/06/16,4,INFORMATION_GIVING,,UI,,,,,
57893a37819cb7066ab3fd7e,Duck Duck GO,3.0.12,"All Of My Dreams... It's fast, efficient and such a clean UI, that it is now ubiquitous on my devices. I didn't think software like this was still being written. Thank you.",Michael Jenkins,12/06/16,5,OTHER,,APP USABILITY,UI,PERFORMANCE,,,
57893a34819cb7066ab3fd7b,Duck Duck GO,3.0.12,Thank you very much.,Hai Bison,14/06/16,5,OTHER,,OTHER,,,,,
57893a37819cb7066ab3fd7c,Duck Duck GO,3.0.12,Good but cant add tabs,Kz Hard,14/06/16,4,INFORMATION_GIVING,,UI,,,,,
57893a37819cb7066ab3fd7d,Duck Duck GO,3.0.12,"Google/sprint May be an app, but Sprint still keeps a record of everything you search...so why bother?",Michael Hoppins,14/06/16,1,INFORMATION_SEEKING,,PRIVACY,,,,,
57893a34819cb7066ab3fd78,Duck Duck GO,3.0.12,Works as advertised Keeps the dick heads at bay somewhat,Kels P,15/06/16,5,OTHER,,OTHER,,,,,
57893a34819cb7066ab3fd79,Duck Duck GO,3.0.12,"Dare I use anything but chrome? Yes, DuckDuckGo offers a great comparable search engine yes there are many featured Google products that are much better but at least a discreet search option exist when you need the privacy",Krishna Patangay,15/06/16,5,FEATURE_REQUEST,,PRIVACY,,,,,
57893a34819cb7066ab3fd7a,Duck Duck GO,3.0.12,Nexus 6 Doesn't connect to tor anymore on my nexus 6 running android n dp4,Broderick Buchanan,15/06/16,3,OTHER,,DEVICE,ANDROID VERSION,ERROR,,,
57893a32819cb7066ab3fd76,Duck Duck GO,3.0.12,Duckduckgo Search engine,Becky Alexander,16/06/16,4,OTHER,,OTHER,,,,,
57893a32819cb7066ab3fd77,Duck Duck GO,3.0.12,Can not get connection post Marshmallow Frustrated with app trying to use Torbot with Tor enabled post M upgrade on S5.,Shaun Collins,16/06/16,2,INFORMATION_GIVING,COMPATIBILITY,ANDROID VERSION,ERROR,DEVICE,,SECURITY,
57893a2f819cb7066ab3fd73,Duck Duck GO,3.0.12,Duck Duck Go Is A Good Search Eng That Does Not TrackYou. I Love It. Enjoy. Stay positive & spiritual. Amen,Wayne Crouse,17/06/16,5,OTHER,OTHER,PRIVACY,,,,,
57893a32819cb7066ab3fd74,Duck Duck GO,3.0.12,Best search engine,Matthew Leenknecht,17/06/16,5,OTHER,OTHER,OTHER,,,,,
57893a2f819cb7066ab3fd72,Duck Duck GO,3.0.12,browser often redircts to blank page. search egine is brutal. Love the stories on home page but the infomercials on apple are a bit much.,Greg Game,21/06/16,2,OTHER,OTHER,OTHER,,,,,
57893a2f819cb7066ab3fd70,Duck Duck GO,3.0.12,"Excellent The world doesn't know it, but this is what we all need.",Gustav Schaffter,22/06/16,5,INFORMATION_GIVING,PROTECTION,PRIVACY,,,,,
57893a2f819cb7066ab3fd71,Duck Duck GO,3.0.12,Is the deep web on here Whoops,j.jphillip,22/06/16,3,OTHER,OTHER,OTHER,,,,,
57893a2d819cb7066ab3fd6f,Duck Duck GO,3.0.12,"Great company and product Hope they keep it about the users and don't go the way of Google, but then ii supposed there'd just be another ddg to take its place.",Levi DeHaan,23/06/16,5,OTHER,OTHER,OTHER,,,,,
57893a2d819cb7066ab3fd6d,Duck Duck GO,3.0.12,Bay Great site,Bay Osborn,24/06/16,5,OTHER,OTHER,OTHER,,,,,
57893a2d819cb7066ab3fd6e,Duck Duck GO,3.0.12,"I use this all the time Am excited to try the app, but have used this search engine for a few years.",Kim Walrath,24/06/16,5,OTHER,OTHER,OTHER,,,,,
57893a2d819cb7066ab3fd6c,Duck Duck GO,3.0.12,Great I love it.,A. Guerra,26/06/16,5,OTHER,OTHER,OTHER,,,,,
57893a2b819cb7066ab3fd69,Duck Duck GO,3.0.12,Awesome Do what it says ! Always something interesting to read,Epic Ninja,27/06/16,5,OTHER,,OTHER,,,,,
57893a2b819cb7066ab3fd6a,Duck Duck GO,3.0.12,"WOW!!! The people,places and info is only limited by what you search for.",Dawna M. Truxal,27/06/16,5,OTHER,OTHER,PRIVACY,,,,,
57893a2b819cb7066ab3fd6b,Duck Duck GO,3.0.12,Great! Good but I hate the fact that it downloads the files into its data instead of in a folder which can be accessed,Chinmay Hebbar,27/06/16,4,OTHER,PROTECTION,OTHER,,,y,,
57893a2b819cb7066ab3fd68,Duck Duck GO,3.0.12,Great Quick Access Then !-terms are a very fast way to query for relevant stuff.,Tobias Petri,29/06/16,4,OTHER,OTHER,PERFORMANCE,,,,,
57893a15819cb7066ab3fd67,Duck Duck GO,3.0.12,LOllYGAGER ROXY ROSE AWSM!!!!!,ROXY ROSE,05/07/16,5,OTHER,OTHER,OTHER,,,,,
57893a15819cb7066ab3fd65,Duck Duck GO,3.0.12,"Best Search Engine With Google recently being found to have suppressed negative Clinton searches without suppressing negative Trump or Bernie searches, it makes me glad to have switched to DuckDuckGo a long time ago.",Alicia Etler,06/07/16,5,OTHER,OTHER,OTHER,,,,,
57893a15819cb7066ab3fd66,Duck Duck GO,3.0.12,Tor Does not connect to orfox,á…_á…_,06/07/16,1,OTHER,OTHER,SECURITY,,,,,
578939ec819cb7066ab3fd63,Duck Duck GO,3.0.12,Deep Web Who else came here for deep web browsing,Chrish The Cringe,13/07/16,5,OTHER,OTHER,OTHER,,,,,
578939ec819cb7066ab3fd64,Duck Duck GO,3.0.12,EXCELLENT!!!_Ÿ‘ç_Ÿ‘ç,El Slayer,13/07/16,5,OTHER,OTHER,OTHER,,,,,
578939ec819cb7066ab3fd61,Duck Duck GO,3.0.12,ÙˆØ¨Ú¯Ø±Ø¯ÛŒ Ø¯Ø± ØªØ§Ø±ÛŒØ®Ú†Ù‡ Ø_Ø§Ù„ÛŒ Ùˆ â€ŒØ¯Ø±Ø®ÙˆØ±ØªÙ‚Ø¯ÛŒØ±,Amir H.,14/07/16,5,OTHER,OTHER,OTHER,,,,,
578939ec819cb7066ab3fd62,Duck Duck GO,3.0.12,"So smooth on HTC 10, 6.1 Compaird to Dolphin,chrome,Duck duck go works like a charm,option to add to home screen would top it off..",steve Jones,14/07/16,4,OTHER,COMPATIBILITY,DEVICE,PERFORMANCE,UI,y,,
578944c8819cb706b00a7277,Financius - Expense Manager,0.19.7,Sync security What about privacy? It's kinda dangerous to sync anything money-related without client-side encryption.,Maxim S,28/09/15,5,OTHER,PROTECTION,PRIVACY,,,,,
57894472819cb706b00a723e,Financius - Expense Manager,0.19.7,I love this app. Easy and nice interface. Although it is free it has alot of features like paid apps.,naim uddin khan imran,05/01/16,5,OTHER,PRICING,APP USABILITY,UI,LICENSING,Y,,
57894446819cb706b00a7207,Financius - Expense Manager,0.19.7,"Add notification This application is a great app and has helped me to keep track of my expenses but it will be more useful, if it has notification that can be configured to remind uses to enter expenses at a referred time",Oluwayomi Olatunji,18/04/16,5,INFORMATION_GIVING,USAGE,UI,,,,,
5789443f819cb706b00a71fd,Financius - Expense Manager,0.19.7,"Menu The menu can show the options instead of """"show all""""!",chan yoon jun,06/05/16,4,OTHER,USAGE,UI,,,,,
5789443e819cb706b00a71f8,Financius - Expense Manager,0.19.7,Security Pressing security feature in settings crashes the app. I have to give it 1 star.,Antun Link,26/05/16,1,OTHER,PROTECTION,SECURITY,ERROR,UI,,,
5789443b819cb706b00a71f6,Financius - Expense Manager,0.19.7,"Good apps, I use it over a year! Better show monthly total expense trend to trace the usage of money",Man Kin Sin,04/06/16,5,OTHER,USAGE,OTHER,,,,,
57894437819cb706b00a71f2,Financius - Expense Manager,0.19.7,Hate that it automatically clears account and category and some changes (like adding a note). Also if I have 1 account it should always be automatically selected.,Arthur Glyadader,19/06/16,2,INFORMATION_GIVING,USAGE,APP USABILITY,,,y,,
57894431819cb706b00a71ee,Financius - Expense Manager,0.19.7,"Great app It's work wonderful using it for an year it's awesome, suggestion to upgrade it's UI, new design icons and warning option if budget exceed it's level like that...",SHABEER ALI KHAN J,01/07/16,4,OTHER,USAGE,UI,,,y,,
57894431819cb706b00a71ec,Financius - Expense Manager,0.19.7,"There is transfers! Click on the red button when you set a new transaction. Quite hidden, but it's there!",Enrico Furnari,08/07/16,5,OTHER,USAGE,UI,,,y,,
5789442e819cb706b00a71e9,Financius - Expense Manager,0.19.7,"As a student, I have my own educational expense. But I need to add them in ""child education"" which is ""Family"" category. Check this and make a category named ""Education""",Towkir Ahmed,13/07/16,1,OTHER,USAGE,APP USABILITY,,,y,,
578946e1819cb706b00a74ac,Last.fm,2.0.0.4,Doesn't scrobble Sony Music Player Not on my Xperia Z5 Premium in any case.,A Google User,21/12/15,1,OTHER,COMPATIBILITY,DEVICE,,,Y,,
578946ab819cb706b00a7478,Last.fm,2.0.0.4,"Passwords getting too complicated I have complex passwords and they no good to satisfy my access to my MI5 account, sorry meant to play music. Get over your self. F%=Ã·â‚¬NG companies getting ahead of them selves over super cryptic passwords. Im driven demented with ye",Daragh Kennedy,31/01/16,1,OTHER,PROTECTION,SECURITY,,,Y,,
578946a8819cb706b00a7475,Last.fm,2.0.0.4,Signing up is a pain I tried 5 or 6 times to sign up. Atlas we all know that security isn't lax around here,Master Queef,02/02/16,1,OTHER,PROTECTION,SECURITY,,,Y,,
57894669819cb706b00a7411,Last.fm,2.0.0.4,Broken app Have reset my password multiple times and still can't access my account.,Paul Miro,06/04/16,2,INFORMATION_GIVING,PROTECTION,SECURITY,ERROR,,y,,
5789462b819cb706b00a73cb,Last.fm,2.0.0.4,Mediocre app with a horrible UI. Won't work with apple music.,Jaseem Abid,04/07/16,2,PROBLEM_DISCOVERY,USAGE,UI,ERROR,,y,,
5789462a819cb706b00a73c5,Last.fm,2.0.0.4,Almost there Few more tweaks will make this app perfect. Crashes randomly but not as often as previous builds.,David Marrast,10/07/16,3,OTHER,RESSOURCES,ERROR,,,y,,
57893b50819cb7066ab3fef2,Marine Compass,3.4,No This doesn't work with my Android watch.,A Google User,28/01/15,1,PROBLEM_DISCOVERY,COMPATIBILTY,HARDWARE,ERROR,,,,
57893b50819cb7066ab3fef1,Marine Compass,3.4,"Just works No unnecessary permissions :) But looks ugly, you need to redo graphics.",_ê___´Ñ€_µ__ _ù_¸_º___»_°_µ__,29/01/15,4,INFORMATION_GIVING,PROTECTION,UI,,,Y,,
57893b35819cb7066ab3feb0,Marine Compass,3.4,Deserve 10 Practical and without a lot of permission,Mahmoud Akram,03/02/16,5,OTHER,PROTECTION,PRIVACY,,,Y,,
57893b34819cb7066ab3feab,Marine Compass,3.4,This is the best i have ever seen,Hafeez Ali,03/03/16,5,OTHER,COMPATIBILTY,DEVICE,,,Y,,
57893b2f819cb7066ab3fea0,Marine Compass,3.4,I like it Many compass apps want to start at boot and have too many permissions but not this one. Its accurate and works well and best of all has only necessary permissions! Update: this is now the 2nd best of all the ones I tested so I will keep the top 2. I still like this one a lot!,John R,22/05/16,5,OTHER,PROTECTION,PRIVACY,,,y,,
57893b2f819cb7066ab3fe9e,Marine Compass,3.4,"Clean,? no ADs, ? Meeehhh... Live add-on detector warning: Add-on: Android color picker, Android wear,",euri pides,15/06/16,3,OTHER,COMPATIBILTY,UI,LICENSING,DEVICE,y,,
57893c7b819cb7066ab40081,MultiPicture Live Wallpaper,0.6.11,"Double tap problem When I have the double tap option open that says you can change the picture when you double tap, it does not change. Instead I look like an idiot tapping nothing on my screen. Otherwise, it's a good app.",Kaipo Gonsalves,25/12/15,3,OTHER,USAGE,UI,ERROR,,,,
57893c70819cb7066ab40071,MultiPicture Live Wallpaper,0.6.11,"It works Menu could be setup a little better, but no complaints. Works well & doesnt seem to affect battery life too much",Me Just Me,27/01/16,4,OTHER,RESSOURCES,UI,BATTERY,,y,,
57893c69819cb7066ab4006b,MultiPicture Live Wallpaper,0.6.11,"Perfect, simple and works great Even many plugins, you can get pictures from panoramio near you whiteout doing nothing... Obviously paid donation cheap version, it worth less than 2 bucks...",Nestor Lobo,05/02/16,5,OTHER,PRICING,APP USABILITY,PRICE,,Y,,
578948c3819cb706b00a76dd,Muzei Live Wallpaper,02/01/01,Should've implemented run-time permissions by now.,Bogdan Zurac,04/02/16,5,OTHER,PROTECTION,PRIVACY,,,,,
5789483a819cb706b00a7648,Muzei Live Wallpaper,02/01/01,Power-intensive 12mAh Power-intensive 12mAh,abbas ataie,31/05/16,1,OTHER,RESSOURCES,PERFORMANCE,ERROR,,,,
5789481d819cb706b00a762b,Muzei Live Wallpaper,02/01/01,"Sources It is a very premium app, for no cost. It does it's job well, but it would be nice if it could support multiple sources and use a random source daily. Other than that, I would heavily recommend it.",Rihan Arfan,25/06/16,4,OTHER,PRICING,LICENSING,,,Y,,
57894818819cb706b00a7625,Muzei Live Wallpaper,02/01/01,Android N Not working on Android N beta,rk lighta,28/06/16,1,OTHER,COMPATIBILTY,ANDROID VERSION,ERROR,,Y,,
57894818819cb706b00a7624,Muzei Live Wallpaper,02/01/01,Doesn't work anymore Nexus 10 using cyanogenmod 13,Andy Dawson,30/06/16,2,PROBLEM_DISCOVERY,COMPATIBILTY,DEVICE,ERROR,,Y,,
57894818819cb706b00a7622,Muzei Live Wallpaper,02/01/01,"Crash It's great, but it crash some time, please, fix it...",Purya Mehmandar,01/07/16,5,INFORMATION_GIVING,RESSOURCES,ERROR,,,Y,,
57894816819cb706b00a761f,Muzei Live Wallpaper,02/01/01,Keeps crashing on Android N. Other live wallpapers don't.,Mike B,02/07/16,1,OTHER,COMPATIBILTY,ANDROID VERSION,ERROR,,Y,,
57894816819cb706b00a7620,Muzei Live Wallpaper,02/01/01,"Lags down my system In idea this is a awesome app, but i've tried it on several phones and always the second result, it someone causes noticeable lag",Boston Walbeck,02/07/16,1,OTHER,RESSOURCES,PERFORMANCE,ERROR,,Y,,
57894814819cb706b00a761b,Muzei Live Wallpaper,02/01/01,"Runs perfectly, no lag issues. Usually something like this would drastically slow down your phone/PC but I've had no issues with performance. My only gripe is the picture change frequency. It has many options from hours to days but I'd like to see a ""Less than one hour"" or custom option.",Octavia Melody,04/07/16,4,OTHER,RESSOURCES,PERFORMANCE,UI,,Y,,
57894814819cb706b00a761c,Muzei Live Wallpaper,02/01/01,Love it but Love my ever changing wallpapers. But can't seem to figure out how to centre the image if I've only got one home screen. I end up seeing just the left side of all my images.,Klas Eighty-Two,04/07/16,4,OTHER,USAGE,APP USABILITY,ERROR,,Y,,
57894812819cb706b00a7618,Muzei Live Wallpaper,02/01/01,No longer works No longer working on Cyanogenmod 13.1. Real shame as its my favourite app :(,Ben Smith,07/07/16,2,OTHER,COMPATIBILTY,DEVICE,ERROR,,Y,,
57894812819cb706b00a7617,Muzei Live Wallpaper,02/01/01,Crashed,Ashish Mannan,08/07/16,1,OTHER,RESSOURCES,ERROR,,,Y,,
57894810819cb706b00a7614,Muzei Live Wallpaper,02/01/01,Massive battery drain Forced to uninstall after it cut battery life down to 4 hours per full charge. Battery could usually last a day otherwise. Everything else about the app worked fine.,Rebekah Chin,13/07/16,2,OTHER,RESSOURCES,BATTERY,ERROR,,Y,,
5789418c819cb7066ab405c2,Network Log,2.25.1,"I love this app!!! This is exactly what everyone needs installed to keep track of what apps are stealing your data and personal info. I found a somewhat 'legitimate' app making remote connections to their personal DSL IP in NY, hmmm that shouldn't be happening",Josh Clark,18/10/15,5,OTHER,PROTECTION,PRIVACY,,,Y,,
57894fb5819cb706e92396e5,OS Monitor,3.5.0.5,"Malware got into my house last week (over a $%^ XP laptop). It seems to have gotten onto my phone (*OR* ""TrustLook"" is malware itself). Using OS Monitor, I actually saw an active connection to a server in China. This software is incredible. I refuse to let anything financial happen on my phone, but if you show us a web site where we can donate, I think you might get much more of a rewarding response from your users.....",Bill Hudacek,03/04/16,5,OTHER,PRICING,PRICE,,,Y,,
57894f96819cb706e92396c0,OS Monitor,3.5.0.5,Not compatible with android N update Shows everything you need to see what your phone is doing. With older versions of the os but nothing working after os update.,mad pas,09/06/16,5,OTHER,COMPATIBILTY,ANDROID VERSION,ERROR,,Y,,
